city,latitude,longitude,date,temperature_max,temperature_min,precipitation_sum,precipitation_probability_max,wind_speed_max,wind_gusts_max,weather_code,lat,lng,country,iso2,admin_name,capital,population,population_proper
Agadir,30.4214,-9.5831,2026-09-18,26.3,19.7,0.0,5,13.5,36.7,2,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000
Agadir,30.4214,-9.5831,2026-09-19,37.7,20.2,0.0,3,16.3,40.0,3,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000
Agadir,30.4214,-9.5831,2026-09-20,40.1,25.2,0.0,0,16.9,38.5,1,30.4214,-9.5831,Morocco,MA,Souss-Massa,admin,538000,538000
Aguelmous,33.1324,-5.8366,2026-09-14,35.0,21.4,0.1,20,16.4,34.9,3,33.1324,-5.8366,Morocco,MA,Béni Mellal-Khénifra,,36560,36560
Aguelmous,33.1324,-5.8366,2026-09-15,33.0,18.8,0.0,0,22.1,43.6,3,33.1324,-5.8366,Morocco,MA,Béni Mellal-Khénifra,,36560,36560
Aguelmous,33.1324,-5.8366,2026-09-16,29.6,15.6,0.0,0,19.5,41.4,1,33.1324,-5.8366,Morocco,MA,Béni Mellal-Khénifra,,36560,36560
Aguelmous,33.1324,-5.8366,2026-09-17,28.4,15.8,0.0,13,15.2,31.7,3,33.1324,-5.8366,Morocco,MA,Béni Mellal-Khénifra,,36560,36560
Aguelmous,33.1324,-5.8366,2026-09-18,29.9,13.9,0.0,30,20.6,40.7,2,33.1324,-5.8366,Morocco,MA,Béni Mellal-Khénifra,,36560,36560
Aguelmous,33.1324,-5.8366,2026-09-19,31.0,17.0,0.3,12,15.8,34.9,3,33.1324,-5.8366,Morocco,MA,Béni Mellal-Khénifra,,36560,36560
Aguelmous,33.1324,-5.8366,2026-09-20,33.3,17.6,0.0,13,16.9,32.8,2,33.1324,-5.8366,Morocco,MA,Béni Mellal-Khénifra,,36560,36560
Ain El Aouda,33.8111,-6.7922,2026-09-14,37.6,22.6,0.0,0,17.9,35.3,1,33.8111,-6.7922,Morocco,MA,Rabat-Salé-Kénitra,,98502,98502
Ain El Aouda,33.8111,-6.7922,2026-09-15,30.7,19.7,0.0,0,19.6,39.2,0,33.8111,-6.7922,Morocco,MA,Rabat-Salé-Kénitra,,98502,98502
Ain El Aouda,33.8111,-6.7922,2026-09-16,26.8,18.6,0.0,0,20.6,41.4,2,33.8111,-6.7922,Morocco,MA,Rabat-Salé-Kénitra,,98502,98502
Ain El Aouda,33.8111,-6.7922,2026-09-17,26.4,17.1,0.0,0,15.8,31.7,3,33.8111,-6.7922,Morocco,MA,Rabat-Salé-Kénitra,,98502,98502
Ain El Aouda,33.8111,-6.7922,2026-09-18,28.1,15.0,0.0,3,18.3,37.4,45,33.8111,-6.7922,Morocco,MA,Rabat-Salé-Kénitra,,98502,98502
Ain El Aouda,33.8111,-6.7922,2026-09-19,32.4,16.5,0.0,5,15.5,33.1,3,33.8111,-6.7922,Morocco,MA,Rabat-Salé-Kénitra,,98502,98502
Ain El Aouda,33.8111,-6.7922,2026-09-20,36.7,20.5,0.0,5,20.4,39.2,0,33.8111,-6.7922,Morocco,MA,Rabat-Salé-Kénitra,,98502,98502
Ait Ali,30.1739,-9.4881,2026-09-14,40.1,27.2,0.0,5,19.5,32.0,3,30.1739,-9.4881,Morocco,MA,Souss-Massa,,113236,113236
Ait Ali,30.1739,-9.4881,2026-09-15,35.1,25.7,0.2,5,21.0,33.8,3,30.1739,-9.4881,Morocco,MA,Souss-Massa,,113236,113236
Ait Ali,30.1739,-9.4881,2026-09-16,30.4,22.1,0.0,0,27.9,44.6,1,30.1739,-9.4881,Morocco,MA,Souss-Massa,,113236,113236
Ait Ali,30.1739,-9.4881,2026-09-17,26.2,20.5,0.0,2,26.7,42.8,2,30.1739,-9.4881,Morocco,MA,Souss-Massa,,113236,113236
Ait Ali,30.1739,-9.4881,2026-09-18,26.6,20.1,0.0,3,22.7,37.8,2,30.1739,-9.4881,Morocco,MA,Souss-Massa,,113236,113236
Ait Ali,30.1739,-9.4881,2026-09-19,31.2,19.9,0.3,0,17.7,33.5,2,30.1739,-9.4881,Morocco,MA,Souss-Massa,,113236,113236
Ait Ali,30.1739,-9.4881,2026-09-20,37.8,25.3,0.0,0,22.5,37.4,1,30.1739,-9.4881,Morocco,MA,Souss-Massa,,113236,113236
Ait Melloul,30.3342,-9.4972,2026-09-14,39.8,25.3,0.0,3,17.7,34.2,3,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870
Ait Melloul,30.3342,-9.4972,2026-09-15,34.0,25.2,0.3,3,17.7,34.6,3,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870
Ait Melloul,30.3342,-9.4972,2026-09-16,29.4,21.6,0.0,0,20.5,39.6,1,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870
Ait Melloul,30.3342,-9.4972,2026-09-17,26.6,21.0,0.0,0,17.5,34.2,3,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870
Ait Melloul,30.3342,-9.4972,2026-09-18,26.3,20.0,0.0,5,18.4,36.0,2,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870
Ait Melloul,30.3342,-9.4972,2026-09-19,38.0,20.3,0.0,5,16.3,40.0,3,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870
Ait Melloul,30.3342,-9.4972,2026-09-20,40.3,25.4,0.0,0,16.9,38.5,1,30.3342,-9.4972,Morocco,MA,Souss-Massa,,210870,210870
Ait Ourir,31.5644,-7.6628,2026-09-14,37.9,25.2,0.0,0,14.9,29.9,3,31.5644,-7.6628,Morocco,MA,Marrakech-Safi,,56954,56954
Ait Ourir,31.5644,-7.6628,2026-09-15,36.7,24.3,0.0,0,19.2,36.0,3,31.5644,-7.6628,Morocco,MA,Marrakech-Safi,,56954,56954
Ait Ourir,31.5644,-7.6628,2026-09-16,32.9,19.8,0.0,0,14.2,27.4,0,31.5644,-7.6628,Morocco,MA,Marrakech-Safi,,56954,56954
Ait Ourir,31.5644,-7.6628,2026-09-17,28.9,17.0,0.0,3,10.8,21.6,2,31.5644,-7.6628,Morocco,MA,Marrakech-Safi,,56954,56954
Ait Ourir,31.5644,-7.6628,2026-09-18,30.2,17.1,0.0,18,12.0,24.5,3,31.5644,-7.6628,Morocco,MA,Marrakech-Safi,,56954,56954
Ait Ourir,31.5644,-7.6628,2026-09-19,34.1,18.5,0.9,12,9.7,19.1,3,31.5644,-7.6628,Morocco,MA,Marrakech-Safi,,56954,56954
Ait Ourir,31.5644,-7.6628,2026-09-20,36.7,19.6,0.0,8,16.3,31.3,3,31.5644,-7.6628,Morocco,MA,Marrakech-Safi,,56954,56954
Al Aaroui,35.0104,-3.0073,2026-09-14,27.2,20.8,0.0,0,22.9,40.0,45,35.0104,-3.0073,Morocco,MA,Oriental,,46540,46540
Al Aaroui,35.0104,-3.0073,2026-09-15,28.1,18.7,0.0,0,16.3,28.4,45,35.0104,-3.0073,Morocco,MA,Oriental,,46540,46540
Al Aaroui,35.0104,-3.0073,2026-09-16,32.9,16.5,0.0,0,16.2,28.4,1,35.0104,-3.0073,Morocco,MA,Oriental,,46540,46540
Al Aaroui,35.0104,-3.0073,2026-09-17,27.4,19.4,0.0,2,16.8,31.0,3,35.0104,-3.0073,Morocco,MA,Oriental,,46540,46540
Al Aaroui,35.0104,-3.0073,2026-09-18,26.8,18.2,0.0,7,24.2,43.6,45,35.0104,-3.0073,Morocco,MA,Oriental,,46540,46540
Al Aaroui,35.0104,-3.0073,2026-09-19,28.8,20.5,0.0,8,20.2,36.4,3,35.0104,-3.0073,Morocco,MA,Oriental,,46540,46540
Al Aaroui,35.0104,-3.0073,2026-09-20,29.3,20.8,0.0,5,17.7,36.0,45,35.0104,-3.0073,Morocco,MA,Oriental,,46540,46540
Al Fqih Ben Çalah,32.507,-6.6886,2026-09-14,41.0,21.6,0.0,3,13.2,28.1,3,32.507,-6.6886,Morocco,MA,Béni Mellal-Khénifra,,97380,97380
Al Fqih Ben Çalah,32.507,-6.6886,2026-09-15,39.2,21.7,0.0,0,21.7,41.0,3,32.507,-6.6886,Morocco,MA,Béni Mellal-Khénifra,,97380,97380
Al Fqih Ben Çalah,32.507,-6.6886,2026-09-16,35.2,16.8,0.0,0,20.5,42.8,0,32.507,-6.6886,Morocco,MA,Béni Mellal-Khénifra,,97380,97380
Al Fqih Ben Çalah,32.507,-6.6886,2026-09-17,32.8,16.1,0.0,2,14.9,30.2,45,32.507,-6.6886,Morocco,MA,Béni Mellal-Khénifra,,97380,97380
Al Fqih Ben Çalah,32.507,-6.6886,2026-09-18,34.3,16.2,0.0,15,7.5,20.9,1,32.507,-6.6886,Morocco,MA,Béni Mellal-Khénifra,,97380,97380
Al Fqih Ben Çalah,32.507,-6.6886,2026-09-19,37.8,18.3,0.0,9,13.8,46.1,3,32.507,-6.6886,Morocco,MA,Béni Mellal-Khénifra,,97380,97380
Al Fqih Ben Çalah,32.507,-6.6886,2026-09-20,39.5,20.6,0.0,3,13.8,24.8,2,32.507,-6.6886,Morocco,MA,Béni Mellal-Khénifra,,97380,97380
Al Hoceïma,35.2472,-3.9322,2026-09-14,28.7,19.5,0.0,0,15.0,27.7,1,35.2472,-3.9322,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,50225,50225
Al Hoceïma,35.2472,-3.9322,2026-09-15,26.0,19.4,0.0,0,10.9,20.2,45,35.2472,-3.9322,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,50225,50225
Al Hoceïma,35.2472,-3.9322,2026-09-16,27.9,19.3,0.0,1,10.8,21.6,45,35.2472,-3.9322,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,50225,50225
Al Hoceïma,35.2472,-3.9322,2026-09-17,25.4,20.0,0.0,5,14.0,25.2,3,35.2472,-3.9322,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,50225,50225
Al Hoceïma,35.2472,-3.9322,2026-09-18,26.0,19.1,0.0,8,17.3,32.4,45,35.2472,-3.9322,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,50225,50225
Al Hoceïma,35.2472,-3.9322,2026-09-19,27.7,19.5,0.0,2,14.9,28.8,3,35.2472,-3.9322,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,50225,50225
Al Hoceïma,35.2472,-3.9322,2026-09-20,27.7,22.0,0.0,0,12.5,22.7,45,35.2472,-3.9322,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,50225,50225
Al Khmissat,33.81,-6.06,2026-09-14,39.1,23.2,0.0,0,18.9,37.8,3,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542
Al Khmissat,33.81,-6.06,2026-09-15,35.3,20.8,0.0,0,18.9,37.8,2,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542
Al Khmissat,33.81,-6.06,2026-09-16,30.9,18.1,0.0,0,18.4,37.4,2,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542
Al Khmissat,33.81,-6.06,2026-09-17,27.9,16.2,0.0,2,14.1,28.8,45,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542
Al Khmissat,33.81,-6.06,2026-09-18,30.4,14.8,0.0,5,18.1,33.8,3,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542
Al Khmissat,33.81,-6.06,2026-09-19,35.3,18.1,0.0,3,13.3,27.7,3,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542
Al Khmissat,33.81,-6.06,2026-09-20,38.1,19.2,0.0,3,21.2,39.6,1,33.81,-6.06,Morocco,MA,Rabat-Salé-Kénitra,,131542,131542
Al ’Attawia,31.83,-7.31,2026-09-14,38.1,23.6,0.0,3,20.5,36.4,3,31.83,-7.31,Morocco,MA,Marrakech-Safi,,38405,38405
Al ’Attawia,31.83,-7.31,2026-09-15,36.7,23.0,0.0,3,20.3,36.4,3,31.83,-7.31,Morocco,MA,Marrakech-Safi,,38405,38405
Al ’Attawia,31.83,-7.31,2026-09-16,32.8,18.3,0.0,0,17.1,29.9,0,31.83,-7.31,Morocco,MA,Marrakech-Safi,,38405,38405
Al ’Attawia,31.83,-7.31,2026-09-17,29.1,16.4,0.0,2,12.9,24.5,45,31.83,-7.31,Morocco,MA,Marrakech-Safi,,38405,38405
Al ’Attawia,31.83,-7.31,2026-09-18,30.2,16.5,0.0,18,15.0,26.6,2,31.83,-7.31,Morocco,MA,Marrakech-Safi,,38405,38405
Al ’Attawia,31.83,-7.31,2026-09-19,34.3,16.9,0.6,12,12.3,35.3,80,31.83,-7.31,Morocco,MA,Marrakech-Safi,,38405,38405
Al ’Attawia,31.83,-7.31,2026-09-20,36.7,18.5,0.0,8,17.3,29.5,3,31.83,-7.31,Morocco,MA,Marrakech-Safi,,38405,38405
Arfoud,31.4361,-4.2328,2026-09-14,38.0,23.5,0.2,8,14.4,22.0,3,31.4361,-4.2328,Morocco,MA,Drâa-Tafilalet,,28912,28912
Arfoud,31.4361,-4.2328,2026-09-15,34.4,26.5,0.0,8,22.8,41.0,3,31.4361,-4.2328,Morocco,MA,Drâa-Tafilalet,,28912,28912
Arfoud,31.4361,-4.2328,2026-09-16,34.8,23.2,0.0,0,13.0,21.2,2,31.4361,-4.2328,Morocco,MA,Drâa-Tafilalet,,28912,28912
Arfoud,31.4361,-4.2328,2026-09-17,35.3,23.2,0.0,25,12.0,20.2,3,31.4361,-4.2328,Morocco,MA,Drâa-Tafilalet,,28912,28912
Arfoud,31.4361,-4.2328,2026-09-18,35.2,24.6,0.0,24,15.0,27.0,3,31.4361,-4.2328,Morocco,MA,Drâa-Tafilalet,,28912,28912
Arfoud,31.4361,-4.2328,2026-09-19,33.2,23.6,0.0,18,14.8,23.4,3,31.4361,-4.2328,Morocco,MA,Drâa-Tafilalet,,28912,28912
Arfoud,31.4361,-4.2328,2026-09-20,34.4,20.6,0.0,3,8.4,16.2,2,31.4361,-4.2328,Morocco,MA,Drâa-Tafilalet,,28912,28912
Asilah,35.4667,-6.0333,2026-09-14,32.3,23.5,0.0,0,22.6,41.0,0,35.4667,-6.0333,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,36039,36039
Asilah,35.4667,-6.0333,2026-09-15,32.5,21.8,0.0,0,20.4,38.2,0,35.4667,-6.0333,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,36039,36039
Asilah,35.4667,-6.0333,2026-09-16,25.3,19.8,0.0,0,21.9,39.6,3,35.4667,-6.0333,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,36039,36039
Asilah,35.4667,-6.0333,2026-09-17,24.1,19.2,0.0,2,16.6,30.2,3,35.4667,-6.0333,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,36039,36039
Asilah,35.4667,-6.0333,2026-09-18,28.6,17.1,0.0,3,25.5,49.0,2,35.4667,-6.0333,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,36039,36039
Asilah,35.4667,-6.0333,2026-09-19,36.5,21.6,0.0,3,19.2,34.9,2,35.4667,-6.0333,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,36039,36039
Asilah,35.4667,-6.0333,2026-09-20,37.8,23.3,0.0,3,18.1,36.0,1,35.4667,-6.0333,Morocco,MA,Tanger-Tétouan-Al Hoceïma,,36039,36039
Azemmour,33.2833,-8.3333,2026-09-14,32.2,20.3,0.0,0,14.0,25.9,2,33.2833,-8.3333,Morocco,MA,Casablanca-Settat,,42098,42098
Azemmour,33.2833,-8.3333,2026-09-15,28.3,21.0,0.0,0,17.3,31.3,45,33.2833,-8.3333,Morocco,MA,Casablanca-Settat,,42098,42098
Azemmour,33.2833,-8.3333,2026-09-16,26.1,19.9,0.0,0,19.6,36.0,45,33.2833,-8.3333,Morocco,MA,Casablanca-Settat,,42098,42098
Azemmour,33.2833,-8.3333,2026-09-17,26.1,18.1,0.0,0,14.8,27.0,3,33.2833,-8.3333,Morocco,MA,Casablanca-Settat,,42098,42098
Azemmour,33.2833,-8.3333,2026-09-18,25.9,17.5,0.0,0,20.3,36.7,45,33.2833,-8.3333,Morocco,MA,Casablanca-Settat,,42098,42098
Azemmour,33.2833,-8.3333,2026-09-19,27.1,19.7,0.0,2,18.4,34.9,3,33.2833,-8.3333,Morocco,MA,Casablanca-Settat,,42098,42098
Azemmour,33.2833,-8.3333,2026-09-20,29.2,21.1,0.0,0,17.3,32.8,45,33.2833,-8.3333,Morocco,MA,Casablanca-Settat,,42098,42098
Aziylal,31.96,-6.56,2026-09-14,31.7,19.5,1.2,15,18.9,41.0,61,31.96,-6.56,Morocco,MA,Béni Mellal-Khénifra,,48138,48138
Aziylal,31.96,-6.56,2026-09-15,29.8,19.8,0.0,8,21.9,45.7,3,31.96,-6.56,Morocco,MA,Béni Mellal-Khénifra,,48138,48138
Aziylal,31.96,-6.56,2026-09-16,26.6,15.5,0.0,0,18.0,37.8,0,31.96,-6.56,Morocco,MA,Béni Mellal-Khénifra,,48138,48138
Aziylal,31.96,-6.56,2026-09-17,25.5,15.1,0.0,19,17.3,36.4,3,31.96,-6.56,Morocco,MA,Béni Mellal-Khénifra,,48138,48138
Aziylal,31.96,-6.56,2026-09-18,26.3,14.3,0.0,33,15.6,33.1,3,31.96,-6.56,Morocco,MA,Béni Mellal-Khénifra,,48138,48138
Aziylal,31.96,-6.56,2026-09-19,27.8,18.3,9.3,16,15.0,32.0,63,31.96,-6.56,Morocco,MA,Béni Mellal-Khénifra,,48138,48138
Aziylal,31.96,-6.56,2026-09-20,28.8,16.9,0.0,15,12.3,32.8,3,31.96,-6.56,Morocco,MA,Béni Mellal-Khénifra,,48138,48138
Azrou,33.4344,-5.2213,2026-09-14,31.7,18.9,0.0,20,15.4,49.3,3,33.4344,-5.2213,Morocco,MA,Fès-Meknès,,81350,81350
Azrou,33.4344,-5.2213,2026-09-15,30.1,18.7,0.0,3,19.5,42.1,3,33.4344,-5.2213,Morocco,MA,Fès-Meknès,,81350,81350
Azrou,33.4344,-5.2213,2026-09-16,26.0,14.7,0.0,0,14.8,35.3,2,33.4344,-5.2213,Morocco,MA,Fès-Meknès,,81350,81350
Azrou,33.4344,-5.2213,2026-09-17,24.8,15.4,0.0,15,13.9,34.9,3,33.4344,-5.2213,Morocco,MA,Fès-Meknès,,81350,81350
Azrou,33.4344,-5.2213,2026-09-18,26.6,12.9,0.0,25,12.7,31.3,3,33.4344,-5.2213,Morocco,MA,Fès-Meknès,,81350,81350
Azrou,33.4344,-5.2213,2026-09-19,28.7,18.4,0.3,13,11.6,37.9,3,33.4344,-5.2213,Morocco,MA,Fès-Meknès,,81350,81350
Azrou,33.4344,-5.2213,2026-09-20,30.7,18.9,0.0,13,12.3,46.8,2,33.4344,-5.2213,Morocco,MA,Fès-Meknès,,81350,81350
Aïn Harrouda,33.6372,-7.4483,2026-09-14,33.9,23.4,0.0,0,11.6,30.2,1,33.6372,-7.4483,Morocco,MA,Casablanca-Settat,,60804,60804
Aïn Harrouda,33.6372,-7.4483,2026-09-15,28.4,21.4,0.0,0,13.7,35.3,45,33.6372,-7.4483,Morocco,MA,Casablanca-Settat,,60804,60804
Aïn Harrouda,33.6372,-7.4483,2026-09-16,26.0,20.5,0.0,0,15.9,40.7,3,33.6372,-7.4483,Morocco,MA,Casablanca-Settat,,60804,60804
Aïn Harrouda,33.6372,-7.4483,2026-09-17,26.2,19.3,0.0,0,13.8,36.4,3,33.6372,-7.4483,Morocco,MA,Casablanca-Settat,,60804,60804
Aïn Harrouda,33.6372,-7.4483,2026-09-18,26.1,16.9,0.0,3,15.6,39.6,45,33.6372,-7.4483,Morocco,MA,Casablanca-Settat,,60804,60804
Aïn Harrouda,33.6372,-7.4483,2026-09-19,27.6,19.0,0.0,3,14.0,32.0,45,33.6372,-7.4483,Morocco,MA,Casablanca-Settat,,60804,60804
Aïn Harrouda,33.6372,-7.4483,2026-09-20,30.1,21.2,0.0,0,14.0,32.8,0,33.6372,-7.4483,Morocco,MA,Casablanca-Settat,,60804,60804
Aïn Taoujdat,33.9333,-5.2167,2026-09-14,37.2,22.1,0.0,3,16.4,31.7,3,33.9333,-5.2167,Morocco,MA,Fès-Meknès,,33055,33055
Aïn Taoujdat,33.9333,-5.2167,2026-09-15,34.6,22.0,0.0,0,18.2,38.5,3,33.9333,-5.2167,Morocco,MA,Fès-Meknès,,33055,33055
Aïn Taoujdat,33.9333,-5.2167,2026-09-16,31.1,20.3,0.0,0,19.0,36.7,1,33.9333,-5.2167,Morocco,MA,Fès-Meknès,,33055,33055
Aïn Taoujdat,33.9333,-5.2167,2026-09-17,26.4,17.6,0.0,5,15.1,28.8,45,33.9333,-5.2167,Morocco,MA,Fès-Meknès,,33055,33055
Aïn Taoujdat,33.9333,-5.2167,2026-09-18,30.7,16.5,0.0,13,14.2,28.4,3,33.9333,-5.2167,Morocco,MA,Fès-Meknès,,33055,33055
Aïn Taoujdat,33.9333,-5.2167,2026-09-19,36.3,19.2,0.3,5,13.5,26.3,3,33.9333,-5.2167,Morocco,MA,Fès-Meknès,,33055,33055
Aïn Taoujdat,33.9333,-5.2167,2026-09-20,37.9,21.3,0.0,5,17.9,33.8,1,33.9333,-5.2167,Morocco,MA,Fès-Meknès,,33055,33055
Barrechid,33.27,-7.5872,2026-09-14,39.9,24.0,0.0,0,22.6,41.0,2,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687
Barrechid,33.27,-7.5872,2026-09-15,34.8,20.7,0.0,0,21.7,39.2,1,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687
Barrechid,33.27,-7.5872,2026-09-16,28.8,18.7,0.0,0,21.0,37.4,2,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687
Barrechid,33.27,-7.5872,2026-09-17,27.3,17.7,0.0,2,16.8,30.2,3,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687
Barrechid,33.27,-7.5872,2026-09-18,29.3,16.0,0.0,3,20.2,37.4,45,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687
Barrechid,33.27,-7.5872,2026-09-19,33.0,18.0,0.0,5,19.9,36.0,45,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687
Barrechid,33.27,-7.5872,2026-09-20,37.0,20.9,0.0,5,19.8,38.2,3,33.27,-7.5872,Morocco,MA,Casablanca-Settat,,168687,168687
Ben Guerir,32.23,-7.95,2026-09-14,39.6,26.3,0.0,0,21.1,44.3,3,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872
Ben Guerir,32.23,-7.95,2026-09-15,36.9,24.5,0.0,0,23.9,48.6,3,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872
Ben Guerir,32.23,-7.95,2026-09-16,32.5,19.5,0.0,0,22.2,44.3,0,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872
Ben Guerir,32.23,-7.95,2026-09-17,28.5,16.7,0.0,0,16.3,33.1,2,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872
Ben Guerir,32.23,-7.95,2026-09-18,30.9,16.6,0.0,5,16.3,33.5,1,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872
Ben Guerir,32.23,-7.95,2026-09-19,35.7,18.4,0.9,17,9.0,32.0,80,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872
Ben Guerir,32.23,-7.95,2026-09-20,37.7,22.5,0.0,18,21.1,37.4,2,32.23,-7.95,Morocco,MA,Marrakech-Safi,,114872,114872
Beni Yakhlef,33.6555,-7.3221,2026-09-14,36.0,23.9,0.0,0,16.5,30.6,1,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653
Beni Yakhlef,33.6555,-7.3221,2026-09-15,29.8,20.2,0.0,0,18.5,34.2,45,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653
Beni Yakhlef,33.6555,-7.3221,2026-09-16,26.5,19.4,0.0,0,20.4,37.8,3,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653
Beni Yakhlef,33.6555,-7.3221,2026-09-17,26.6,18.5,0.0,0,16.4,31.0,3,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653
Beni Yakhlef,33.6555,-7.3221,2026-09-18,27.0,15.6,0.0,3,20.6,38.5,45,33.6555,-7.3221,Morocco,MA,Casablanca-Settat,,117653,117653
